42,32,9,15,135,0.6,60.5,17.4929
151,149,3,3,9,1,4,4.24264
71,143,3,3,9,1,4,4.24264
34,109,18,7,126,2.57143,76,19.3132
50,96,4,9,36,0.444444,18.5,9.84886
97,77,88,72,6336,1.22222,3783.5,113.701
30,63,3,4,12,0.75,6,5
46,41,19,37,703,0.513514,490.5,41.5933
41,33,10,16,160,0.625,75.5,18.868
80,147,3,3,9,1,4,4.24264
72,145,4,3,12,1.33333,6,5
87,143,13,5,65,2.6,40.5,13.9284
107,138,4,4,16,1,8,5.65685
39,111,10,5,50,2,29,11.1803
159,79,3,3,9,1,4,4.24264
103,78,84,75,6300,1.12,3410,112.61
45,65,4,4,16,1,9,5.65685
31,59,3,6,18,0.5,10,6.7082
49,42,16,38,608,0.421053,451,41.2311
40,35,10,15,150,0.666667,71.5,18.0278
191,234,4,6,24,0.666667,11.5,7.2111
251,226,12,8,96,1.5,46,14.4222
264,220,13,16,208,0.8125,89.5,20.6155
287,217,3,3,9,1,4,4.24264
295,216,3,3,9,1,4,4.24264
318,215,2,3,6,0.666667,2,3.60555
303,214,3,3,9,1,4,4.24264
311,213,3,3,9,1,4,4.24264
111,152,3,3,9,1,4,4.24264
126,151,3,4,12,0.75,6,5
79,141,33,12,396,2.75,237,35.1141
149,87,3,4,12,0.75,6,5
117,79,72,79,5688,0.911392,3178.5,106.888
158,79,3,3,9,1,4,4.24264
150,79,3,4,12,0.75,6,5
30,62,4,6,24,0.666667,13,7.2111
45,43,19,38,722,0.5,506,42.4853
39,37,11,14,154,0.785714,75,17.8045
231,238,3,2,6,1.5,2,3.60555
223,228,3,3,9,1,4,4.24264
253,227,9,6,54,1.5,28,10.8167
231,227,3,3,9,1,4,4.24264
268,224,9,5,45,1.8,22,10.2956
287,212,33,12,396,2.75,198,35.1141
92,164,5,3,15,1.66667,8,5.83095
47,113,3,3,9,1,4,4.24264
96,80,95,83,7885,1.14458,4222,126.151
159,79,4,4,16,1,8,5.65685
267,72,6,9,54,0.666667,24,10.8167
30,63,3,5,15,0.6,8,5.83095
45,44,18,38,684,0.473684,505,42.0476
38,38,11,15,165,0.733333,85.5,18.6011
255,34,3,5,15,0.6,8,5.83095
192,238,3,2,6,1.5,2,3.60555
253,228,4,3,12,1.33333,6,5
264,226,10,10,100,1,50,14.1421
238,226,3,3,9,1,4,4.24264
302,224,3,3,9,1,4,4.24264
303,214,3,3,9,1,4,4.24264
315,212,5,6,30,0.833333,17,7.81025
97,162,5,7,35,0.714286,20,8.60233
111,151,3,4,12,0.75,6,5
112,81,80,88,7040,0.909091,3910,118.929
267,73,6,8,48,0.75,21,10
44,45,19,39,741,0.487179,527.5,43.382
41,40,8,11,88,0.727273,54.5,13.6015
238,226,3,3,9,1,4,4.24264
302,224,3,3,9,1,4,4.24264
287,214,20,6,120,3.33333,51,20.8806
311,212,9,6,54,1.5,32,10.8167
111,171,4,3,12,1.33333,6,5
123,83,70,93,6510,0.752688,3714.5,116.4
267,72,6,9,54,0.666667,24,10.8167
43,46,19,40,760,0.475,534,44.2832
39,41,9,12,108,0.75,51.5,15
238,226,3,3,9,1,4,4.24264
302,224,3,3,9,1,4,4.24264
270,220,3,3,9,1,4,4.24264
294,216,3,3,9,1,4,4.24264
310,213,3,3,9,1,4,4.24264
70,187,3,3,9,1,4,4.24264
91,158,3,3,9,1,4,4.24264
147,98,4,5,20,0.8,10,6.40312
117,83,76,99,7524,0.767677,4449,124.808
158,78,4,5,20,0.8,10.5,6.40312
150,78,3,3,9,1,4,4.24264
270,71,3,3,9,1,4,4.24264
243,57,3,3,9,1,4,4.24264
279,55,3,3,9,1,4,4.24264
253,54,3,3,9,1,4,4.24264
37,42,25,53,1325,0.471698,757,58.6003
238,226,3,3,9,1,4,4.24264
302,224,3,3,9,1,4,4.24264
310,213,3,3,9,1,4,4.24264
158,94,3,3,9,1,4,4.24264
131,85,63,102,6426,0.617647,3924.5,119.887
158,78,3,3,9,1,4,4.24264
270,71,3,3,9,1,4,4.24264
37,43,24,54,1296,0.444444,763,59.0931
287,217,3,3,9,1,4,4.24264
295,216,3,3,9,1,4,4.24264
318,215,2,3,6,0.666667,2,3.60555
303,214,3,3,9,1,4,4.24264
311,213,3,3,9,1,4,4.24264
40,97,5,8,40,0.625,23,9.43398
141,86,54,102,5508,0.529412,3646,115.412
36,44,26,54,1404,0.481481,825.5,59.9333
311,213,3,3,9,1,4,4.24264
41,101,3,4,12,0.75,6,5
155,88,41,101,4141,0.405941,2928,109.005
35,45,26,54,1404,0.481481,935,59.9333
152,183,4,3,12,1.33333,6,5
23,111,18,6,108,3,68,18.9737
159,89,38,102,3876,0.372549,2761,108.849
39,82,3,7,21,0.428571,12,7.61577
34,46,26,55,1430,0.472727,994,60.8358
317,215,3,3,9,1,4,4.24264
159,183,6,6,36,1,22.5,8.48528
7,113,35,10,350,3.5,228,36.4005
158,91,40,98,3920,0.408163,2637.5,105.849
39,84,3,6,18,0.5,10,6.7082
33,47,27,58,1566,0.465517,1069.5,63.9766
7,114,37,15,555,2.46667,361.5,39.9249
157,91,43,98,4214,0.438776,2640,107.019
38,86,4,5,20,0.8,11,6.40312
32,48,27,57,1539,0.473684,1098,63.0714
3,113,38,21,798,1.80952,558,43.4166
159,93,41,84,3444,0.488095,2249,93.4719
31,90,3,3,9,1,4,4.24264
37,84,5,8,40,0.625,23.5,9.43398
32,49,26,56,1456,0.464286,1037,61.7414
32,49,4,3,12,1.33333,6,5
0,115,41,22,902,1.86364,582.5,46.5296
157,95,45,81,3645,0.555556,2325,92.6607
32,51,3,3,9,1,4,4.24264
31,50,26,56,1456,0.464286,1083,61.7414
177,173,3,3,9,1,4,4.24264
6,125,34,13,442,2.61538,241.5,36.4005
22,120,10,7,70,1.42857,42.5,12.2066
14,119,3,4,12,0.75,6,5
38,114,3,5,15,0.6,8,5.83095
153,95,50,75,3750,0.666667,2303.5,90.1388
30,52,27,56,1512,0.482143,1106.5,62.1691
177,174,3,3,9,1,4,4.24264
110,167,3,3,9,1,4,4.24264
15,127,26,13,338,2,161,29.0689
38,114,3,4,12,0.75,6,5
146,96,59,74,4366,0.797297,2523.5,94.6414
26,96,3,3,9,1,4,4.24264
29,54,26,55,1430,0.472727,1028.5,60.8358
19,135,14,5,70,2.8,45.5,14.8661
38,127,3,3,9,1,4,4.24264
143,99,63,78,4914,0.807692,2892,100.265
28,55,26,56,1456,0.464286,1047.5,61.7414
176,183,5,8,40,0.625,18,9.43398
141,163,4,4,16,1,9,5.65685
23,136,11,4,44,2.75,25.5,11.7047
37,116,4,8,32,0.5,18,8.94427
28,114,4,12,48,0.333333,28,12.6491
138,100,69,78,5382,0.884615,2993.5,104.139
27,57,30,55,1650,0.545455,1094.5,62.6498
231,39,3,3,9,1,4,4.24264
301,23,3,3,9,1,4,4.24264
264,19,3,3,9,1,4,4.24264
123,159,4,3,12,1.33333,6,5
36,115,4,8,32,0.5,17.5,8.94427
27,114,4,11,44,0.363636,25,11.7047
140,102,68,76,5168,0.894737,3108,101.98
26,58,26,55,1430,0.472727,984.5,60.8358
125,170,15,8,120,1.875,61.5,17
121,163,5,3,15,1.66667,8,5.83095
35,114,5,10,50,0.5,27.5,11.1803
25,112,6,16,96,0.375,44,17.088
143,102,66,74,4884,0.891892,3004.5,99.1564
25,60,29,53,1537,0.54717,1082,60.4152
35,116,4,6,24,0.666667,13,7.2111
25,115,4,6,24,0.666667,12,7.2111
121,105,89,72,6408,1.23611,3611,114.477
24,61,29,57,1653,0.508772,1163,63.9531
23,114,7,13,91,0.538462,36.5,14.7648
17,108,3,3,9,1,4,4.24264
123,105,87,76,6612,1.14474,3673.5,115.521
23,63,30,61,1830,0.491803,1251.5,67.9779
118,193,6,10,60,0.6,36,11.6619
22,114,7,11,77,0.636364,39.5,13.0384
16,110,4,5,20,0.8,10.5,6.40312
135,106,76,83,6308,0.915663,3573.5,112.539
23,64,30,57,1710,0.526316,1111.5,64.4127
143,182,18,5,90,3.6,49,18.6815
145,174,3,3,9,1,4,4.24264
15,112,13,14,182,0.928571,124,19.105
151,109,62,82,5084,0.756098,3180.5,102.801
15,102,3,3,9,1,4,4.24264
22,65,30,62,1860,0.483871,1196,68.8767
151,191,4,4,16,1,9,5.65685
26,125,3,3,9,1,4,4.24264
7,114,18,8,144,2.25,102.5,19.6977
167,110,47,86,4042,0.546512,2962,98.0051
14,101,4,5,20,0.8,10,6.40312
21,66,30,66,1980,0.454545,1153,72.4983
167,111,48,92,4416,0.521739,3221,103.769
5,110,23,17,391,1.35294,219,28.6007
14,101,3,4,12,0.75,6,5
20,67,29,72,2088,0.402778,1404,77.6209
21,115,7,12,84,0.583333,39,13.8924
173,112,44,95,4180,0.463158,3229.5,104.695
11,104,10,22,220,0.454545,150,24.1661
0,68,49,77,3773,0.636364,2670,91.2688
24,119,3,3,9,1,4,4.24264
173,113,45,93,4185,0.483871,3151.5,103.315
17,108,3,4,12,0.75,6,5
8,104,9,19,171,0.473684,105.5,21.0238
0,69,49,82,4018,0.597561,2845,95.5249
22,118,6,5,30,1.2,15,7.81025
173,114,47,93,4371,0.505376,2953,104.202
16,109,5,5,25,1,12,7.07107
8,103,9,23,207,0.391304,121,24.6982
0,71,48,87,4176,0.551724,2942,99.363
15,231,3,3,9,1,4,4.24264
167,188,3,3,9,1,4,4.24264
175,182,8,8,64,1,36.5,11.3137
172,116,50,90,4500,0.555556,3160.5,102.956
7,97,21,31,651,0.677419,362.5,37.4433
0,72,48,91,4368,0.527473,3178,102.883
193,203,3,3,9,1,4,4.24264
178,186,3,3,9,1,4,4.24264
0,135,42,32,1344,1.3125,933.5,52.8015
172,116,52,91,4732,0.571429,2919.5,104.809
6,103,22,26,572,0.846154,322,34.0588
18,74,29,54,1566,0.537037,999.5,61.2944
204,202,3,3,9,1,4,4.24264
203,196,3,3,9,1,4,4.24264
4,135,36,34,1224,1.05882,821,49.5177
173,117,52,76,3952,0.684211,2484,92.0869
15,112,14,16,224,0.875,76,21.2603
8,98,6,33,198,0.181818,129.5,33.541
17,73,30,56,1680,0.535714,1027,63.5295
24,152,4,4,16,1,8.5,5.65685
27,138,3,9,27,0.333333,16,9.48683
15,133,24,36,864,0.666667,462.5,43.2666
174,118,53,75,3975,0.706667,2509,91.8368
8,105,20,29,580,0.689655,321.5,35.2278
17,75,30,56,1680,0.535714,1040.5,63.5295
192,190,3,3,9,1,4,4.24264
19,158,20,11,220,1.81818,134.5,22.8254
26,138,4,18,72,0.222222,44,18.4391
174,119,55,74,4070,0.743243,2481,92.2009
8,103,19,34,646,0.558824,369.5,38.9487
16,77,30,76,2280,0.394737,1325,81.7068
169,173,4,3,12,1.33333,6,5
24,163,15,6,90,2.5,57,16.1555
26,138,3,15,45,0.2,28,15.2971
174,120,57,71,4047,0.802817,2477,91.0494
8,111,17,28,476,0.607143,273.5,32.7567
10,104,3,4,12,0.75,6,5
16,79,29,58,1682,0.5,1020.5,64.846
31,166,4,3,12,1.33333,6,5
25,142,3,11,33,0.272727,20,11.4018
167,121,66,70,4620,0.942857,2773.5,96.2081
8,106,15,34,510,0.441176,286.5,37.1618
15,81,30,58,1740,0.517241,1034.5,65.2993
25,138,3,7,21,0.428571,12,7.61577
11,133,5,9,45,0.555556,27.5,10.2956
167,122,67,71,4757,0.943662,2734.5,97.6217
9,117,11,12,132,0.916667,76,16.2788
15,83,30,58,1740,0.517241,1029.5,65.2993
25,146,3,7,21,0.428571,12,7.61577
24,139,3,3,9,1,4,4.24264
10,131,6,10,60,0.6,32,11.6619
2,128,3,3,9,1,4,4.24264
164,123,72,68,4896,1.05882,2890,99.0353
11,121,3,4,12,0.75,6,5
16,85,29,60,1740,0.483333,1127.5,66.6408
2,130,25,14,350,1.78571,181.5,28.6531
160,125,77,68,5236,1.13235,3007,102.728
11,124,4,5,20,0.8,10,6.40312
15,87,30,60,1800,0.5,1162.5,67.082
3,133,24,14,336,1.71429,191.5,27.7849
159,126,82,67,5494,1.22388,3179,105.891
10,125,3,3,9,1,4,4.24264
15,89,29,63,1827,0.460317,1161,69.3542
7,142,21,11,231,1.90909,164.5,23.7065
0,134,15,9,135,1.66667,77.5,17.4929
154,127,87,66,5742,1.31818,3214,109.202
15,90,29,63,1827,0.460317,1166.5,69.3542
206,197,4,3,12,1.33333,6,5
202,191,3,3,9,1,4,4.24264
5,152,4,4,16,1,9,5.65685
4,134,25,22,550,1.13636,349,33.3017
159,128,82,64,5248,1.28125,3050,104.019
5,124,3,5,15,0.6,8,5.83095
2,113,4,4,16,1,9,5.65685
14,92,29,66,1914,0.439394,1137.5,72.0902
202,191,3,3,9,1,4,4.24264
38,155,3,3,9,1,4,4.24264
7,136,21,20,420,1.05,250.5,29
167,129,74,65,4810,1.13846,2678.5,98.4937
20,126,4,4,16,1,8,5.65685
23,114,19,39,741,0.487179,373,43.382
14,93,27,28,756,0.964286,486,38.8973
142,191,3,4,12,0.75,6,5
150,183,3,3,9,1,4,4.24264
0,165,25,7,175,3.57143,117.5,25.9615
4,152,5,4,20,1.25,11.5,6.40312
9,138,9,16,144,0.5625,59.5,18.3576
165,128,77,69,5313,1.11594,2712.5,103.392
3,119,3,3,9,1,4,4.24264
13,95,28,62,1736,0.451613,1205,68.0294
135,196,3,4,12,0.75,6,5
143,191,12,6,72,2,45.5,13.4164
0,166,28,15,420,1.86667,318.5,31.7648
8,139,8,16,128,0.5,50,17.8885
175,130,68,70,4760,0.971429,2627.5,97.591
3,121,3,3,9,1,4,4.24264
13,97,28,63,1764,0.444444,1230.5,68.942
0,167,30,21,630,1.42857,481.5,36.6197
9,143,6,10,60,0.6,27,11.6619
5,134,5,4,20,1.25,11,6.40312
148,129,96,75,7200,1.28,3442.5,121.824
20,118,6,12,72,0.5,39,13.4164
0,118,6,11,66,0.545455,33,12.53
12,99,32,63,2016,0.507937,1342.5,70.6612
159,195,3,3,9,1,4,4.24264
0,166,33,28,924,1.17857,702.5,43.2782
8,143,6,10,60,0.6,26.5,11.6619
4,135,5,5,25,1,14,7.07107
167,131,77,78,6006,0.987179,3088.5,109.604
0,120,6,10,60,0.6,31,11.6619
20,119,6,13,78,0.461538,42,14.3178
11,102,33,68,2244,0.485294,1436,75.5844
197,190,4,4,16,1,8.5,5.65685
231,149,5,5,25,1,14,7.07107
8,146,6,9,54,0.666667,26.5,10.8167
173,131,72,82,5904,0.878049,2874,109.124
19,128,4,8,32,0.5,17,8.94427
0,121,9,21,189,0.428571,90.5,22.8473
0,99,44,99,4356,0.444444,2954.5,108.337
0,183,31,17,527,1.82353,264.5,35.3553
9,176,11,11,121,1,70,15.5563
15,170,3,3,9,1,4,4.24264
7,147,6,7,42,0.857143,24,9.21954
161,132,86,86,7396,1,3482.5,121.622
0,124,9,20,180,0.45,83,21.9317
0,110,2,3,6,0.666667,2,3.60555
10,97,33,83,2739,0.39759,1640,89.3197
7,97,3,3,9,1,4,4.24264
17,183,4,4,16,1,8.5,5.65685
15,170,3,6,18,0.5,10,6.7082
3,141,9,15,135,0.6,68,17.4929
158,133,89,89,7921,1,3879.5,125.865
0,126,5,13,65,0.384615,38.5,13.9284
7,99,37,104,3848,0.355769,2689,110.386
167,212,4,3,12,1.33333,6,5
12,185,20,16,320,1.25,128.5,25.6125
18,184,3,3,9,1,4,4.24264
14,168,4,9,36,0.444444,19,9.84886
173,134,75,91,6825,0.824176,3677.5,117.924
0,128,11,29,319,0.37931,122,31.0161
0,109,2,4,8,0.5,3,4.47214
7,102,36,74,2664,0.486486,1606.5,82.2922
7,198,3,3,9,1,4,4.24264
15,197,8,4,32,2,19,8.94427
24,190,3,3,9,1,4,4.24264
12,166,9,20,180,0.45,68,21.9317
175,135,71,90,6390,0.788889,3330,114.634
0,131,9,25,225,0.36,117,26.5707
4,103,39,76,2964,0.513158,1654.5,85.4225
10,167,11,20,220,0.55,83,22.8254
0,136,8,21,168,0.380952,97,22.4722
176,135,72,88,6336,0.818182,3263.5,113.701
2,105,40,77,3080,0.519481,1643,86.7698
178,217,7,8,56,0.875,32.5,10.6301
8,166,10,16,160,0.625,62,18.868
0,140,7,16,112,0.4375,57.5,17.4642
177,137,70,85,5950,0.823529,3062,110.114
4,111,39,72,2808,0.541667,1572.5,81.8841
0,109,7,3,21,2.33333,12,7.61577
233,56,3,3,9,1,4,4.24264
8,170,8,11,88,0.727273,39,13.6015
0,145,3,14,42,0.214286,23.5,14.3178
179,137,67,88,5896,0.761364,3015,110.603
3,113,39,69,2691,0.565217,1577.5,79.2591
0,110,6,4,24,1.5,14,7.2111
192,206,4,3,12,1.33333,6,5
197,199,3,7,21,0.428571,12,7.61577
6,169,12,16,192,0.75,67.5,20
0,151,2,6,12,0.333333,5,6.32456
182,139,64,83,5312,0.771084,2927.5,104.809
0,112,41,67,2747,0.61194,1528.5,78.5493
203,202,5,7,35,0.714286,19,8.60233
3,172,12,10,120,1.2,77,15.6205
205,166,39,33,1287,1.18182,539,51.0882
192,139,54,48,2592,1.125,1525,72.2496
0,114,41,67,2747,0.61194,1602,78.5493
203,203,5,6,30,0.833333,15.5,7.81025
2,176,15,11,165,1.36364,116,18.6011
207,168,34,30,1020,1.13333,415.5,45.3431
0,165,4,7,28,0.571429,16.5,8.06226
191,140,54,47,2538,1.14894,1486,71.5891
2,115,39,69,2691,0.565217,1494,79.2591
15,183,3,3,9,1,4,4.24264
209,169,33,24,792,1.375,361.5,40.8044
0,166,14,25,350,0.56,192.5,28.6531
229,159,4,3,12,1.33333,6,5
191,140,54,50,2700,1.08,1488.5,73.5935
0,117,41,73,2993,0.561644,1557,83.7257
209,169,34,25,850,1.36,349.5,42.2019
0,165,13,28,364,0.464286,204.5,30.8707
191,140,56,51,2856,1.09804,1521.5,75.743
0,119,41,81,3321,0.506173,1949.5,90.7855
230,190,3,3,9,1,4,4.24264
14,182,3,3,9,1,4,4.24264
2,171,10,11,110,0.909091,37.5,14.8661
228,160,4,3,12,1.33333,6,5
191,141,55,56,3080,0.982143,2116,78.492
0,121,41,87,3567,0.471264,2836.5,96.1769
0,187,4,6,24,0.666667,14,7.2111
2,173,11,10,110,1.1,40.5,14.8661
0,165,2,5,10,0.4,4,5.38516
191,141,54,55,2970,0.981818,2118,77.0779
0,124,41,92,3772,0.445652,3026.5,100.722
0,191,2,5,10,0.4,4,5.38516
0,182,41,43,1763,0.953488,1132,59.4138
2,174,14,13,182,1.07692,66,19.105
0,167,2,5,10,0.4,4,5.38516
190,158,19,36,684,0.527778,365,40.7063
208,141,36,55,1980,0.654545,1555.5,65.7343
0,125,40,59,2360,0.677966,1378,71.2811
0,190,37,46,1702,0.804348,1223.5,59.0339
2,175,12,12,144,1,55.5,16.9706
190,165,18,29,522,0.62069,294.5,34.1321
201,158,4,6,24,0.666667,13,7.2111
205,142,39,56,2184,0.696429,1696,68.2422
0,126,42,64,2688,0.65625,1548,76.5506
4,231,5,4,20,1.25,10,6.40312
6,225,3,3,9,1,4,4.24264
23,222,11,12,132,0.916667,93,16.2788
3,199,22,20,440,1.1,263,29.7321
27,191,9,26,234,0.346154,132,27.5136
0,175,13,12,156,1.08333,62.5,17.6918
191,165,18,30,540,0.6,318.5,34.9857
201,143,43,57,2451,0.754386,1756.5,71.4003
0,129,42,64,2688,0.65625,1453.5,76.5506
20,228,13,9,117,1.44444,62.5,15.8114
302,224,3,3,9,1,4,4.24264
197,222,3,3,9,1,4,4.24264
194,201,6,3,18,2,10,6.7082
5,200,19,22,418,0.863636,250.5,29.0689
159,199,3,3,9,1,4,4.24264
0,176,13,11,143,1.18182,101.5,17.0294
191,143,53,66,3498,0.80303,2389.5,84.6463
0,132,42,93,3906,0.451613,1956.5,102.044
18,235,3,3,9,1,4,4.24264
30,232,3,3,9,1,4,4.24264
23,232,3,3,9,1,4,4.24264
197,222,3,3,9,1,4,4.24264
150,222,3,3,9,1,4,4.24264
16,200,7,18,126,0.388889,75,19.3132
26,196,6,27,162,0.222222,85.5,27.6586
10,181,3,5,15,0.6,8,5.83095
0,180,3,4,12,0.75,5.5,5
188,143,55,63,3465,0.873016,2408.5,83.6301
0,136,42,64,2688,0.65625,1437.5,76.5506
16,202,5,17,85,0.294118,53,17.72
26,200,4,12,48,0.333333,29.5,12.6491
0,184,2,3,6,0.666667,2,3.60555
183,145,60,63,3780,0.952381,2525.5,87
0,138,42,66,2772,0.636364,1500,78.2304
26,205,3,4,12,0.75,6,5
16,204,4,13,52,0.307692,30,13.6015
182,152,40,56,2240,0.714286,965.5,68.8186
204,144,38,66,2508,0.575758,1456.5,76.1577
0,140,41,68,2788,0.602941,1530,79.404
160,212,3,3,9,1,4,4.24264
15,203,4,8,32,0.5,18,8.94427
172,200,6,6,36,1,19,8.48528
182,146,60,68,4080,0.882353,2660,90.6863
0,143,41,69,2829,0.594203,1486.5,80.2621
3,200,16,15,240,1.06667,120,21.9317
167,199,33,13,429,2.53846,259.5,35.4683
193,193,3,3,9,1,4,4.24264
224,164,4,5,20,0.8,11.5,6.40312
0,146,40,69,2760,0.57971,1438.5,79.7559
195,145,47,80,3760,0.5875,2515.5,92.7847
168,217,3,3,9,1,4,4.24264
175,207,5,3,15,1.66667,8,5.83095
2,203,15,10,150,1.5,93,18.0278
189,202,10,8,80,1.25,50,12.8062
0,149,39,70,2730,0.557143,1434.5,80.1311
175,144,67,81,5427,0.82716,3146.5,105.119
0,205,17,13,221,1.30769,147,21.4009
193,202,3,3,9,1,4,4.24264
192,185,9,17,153,0.529412,88,19.2354
203,167,6,9,54,0.666667,29.5,10.8167
0,152,39,70,2730,0.557143,1364.5,80.1311
179,147,63,79,4977,0.797468,3063,101.045
177,218,4,3,12,1.33333,6,5
33,214,4,3,12,1.33333,6,5
0,209,17,13,221,1.30769,139.5,21.4009
192,181,9,24,216,0.375,133,25.632
11,181,12,16,192,0.75,116.5,20
0,154,39,57,2223,0.684211,1182.5,69.0652
183,147,58,82,4756,0.707317,3120,100.439
166,223,8,3,24,2.66667,14,8.544
33,222,3,3,9,1,4,4.24264
32,215,3,3,9,1,4,4.24264
0,213,20,10,200,2,135,22.3607
11,185,14,13,182,1.07692,102,19.105
0,156,37,55,2035,0.672727,1111,66.2873
179,149,62,85,5270,0.729412,3383,105.209
175,223,4,4,16,1,8.5,5.65685
166,223,5,4,20,1.25,10,6.40312
30,219,3,4,12,0.75,6,5
5,215,15,9,135,1.66667,70,17.4929
11,188,8,9,72,0.888889,36,12.0416
223,168,4,5,20,0.8,11,6.40312
0,157,37,59,2183,0.627119,1145,69.6419
179,150,62,87,5394,0.712644,3517,106.832
25,228,3,3,9,1,4,4.24264
180,227,3,4,12,0.75,6,5
15,194,3,4,12,0.75,6,5
11,189,3,4,12,0.75,6,5
224,169,3,3,9,1,4,4.24264
0,160,36,64,2304,0.5625,1182.5,73.4302
183,150,58,90,5220,0.644444,3385,107.07
23,232,3,4,12,0.75,6,5
168,231,3,3,9,1,4,4.24264
220,223,3,3,9,1,4,4.24264
31,223,3,3,9,1,4,4.24264
13,215,6,7,42,0.857143,23.5,9.21954
207,194,4,6,24,0.666667,13.5,7.2111
0,163,34,54,1836,0.62963,1058.5,63.8122
183,151,58,89,5162,0.651685,3396,106.231
25,228,3,3,9,1,4,4.24264
12,216,3,4,12,0.75,6,5
207,196,3,4,12,0.75,6,5
0,165,32,53,1696,0.603774,975,61.9112
185,152,56,86,4816,0.651163,3294.5,102.626
22,238,3,2,6,1.5,2,3.60555
23,232,3,3,9,1,4,4.24264
190,228,3,3,9,1,4,4.24264
218,220,3,3,9,1,4,4.24264
11,218,3,5,15,0.6,8,5.83095
0,167,32,53,1696,0.603774,999,61.9112
190,152,50,81,4050,0.617284,2800,95.1893
10,222,3,4,12,0.75,6,5
198,209,7,16,112,0.4375,66.5,17.4642
0,170,32,53,1696,0.603774,998,61.9112
190,155,50,70,3500,0.714286,2372.5,86.0233
22,238,3,2,6,1.5,2,3.60555
8,224,3,4,12,0.75,6,5
209,222,3,3,9,1,4,4.24264
200,213,3,5,15,0.6,8,5.83095
9,208,4,3,12,1.33333,6,5
0,175,32,50,1600,0.64,979.5,59.3633
199,159,3,3,9,1,4,4.24264
190,155,50,63,3150,0.793651,2216,80.4301
8,211,5,4,20,1.25,11.5,6.40312
199,210,5,15,75,0.333333,43,15.8114
191,206,3,3,9,1,4,4.24264
0,178,31,50,1550,0.62,908,58.8303
190,156,50,69,3450,0.724638,2362,85.2115
7,213,9,6,54,1.5,30,10.8167
199,209,5,16,80,0.3125,54,16.7631
0,183,30,53,1590,0.566038,916.5,60.9016
190,158,50,72,3600,0.694444,2439,87.6584
207,226,3,3,9,1,4,4.24264
6,211,9,10,90,0.9,57.5,13.4536
200,210,4,5,20,0.8,10.5,6.40312
0,191,30,45,1350,0.666667,847.5,54.0833
191,159,49,64,3136,0.765625,2161,80.604
6,213,8,11,88,0.727273,53.5,13.6015
0,192,29,43,1247,0.674419,767,51.8652
191,160,49,63,3087,0.777778,2141,79.8123
5,215,10,12,120,0.833333,81.5,15.6205
200,211,4,9,36,0.444444,19,9.84886
192,206,3,3,9,1,4,4.24264
0,197,28,43,1204,0.651163,798,51.3128
191,160,49,63,3087,0.777778,2101,79.8123
5,219,9,12,108,0.75,70.5,15
200,215,3,5,15,0.6,8,5.83095
0,199,32,41,1312,0.780488,821.5,52.0096
191,162,49,60,2940,0.816667,2072.5,77.4661
4,222,9,12,108,0.75,66,15
200,216,3,4,12,0.75,6,5
209,207,18,16,288,1.125,147.5,24.0832
0,204,3,7,21,0.428571,10,7.61577
6,202,28,38,1064,0.736842,626,47.2017
191,161,49,48,2352,1.02083,1781,68.593
204,226,6,6,36,1,18.5,8.48528
5,226,7,9,63,0.777778,36.5,11.4018
4,207,29,33,957,0.878788,627.5,43.9318
191,162,49,64,3136,0.765625,2261.5,80.604
231,18,3,3,9,1,4,4.24264
3,231,6,4,24,1.5,13.5,7.2111
205,229,3,3,9,1,4,4.24264
210,215,8,6,48,1.33333,28,10
2,208,31,32,992,0.96875,603.5,44.5533
189,163,50,63,3150,0.793651,2180.5,80.4301
2,224,7,14,98,0.5,59.5,15.6525
4,211,28,29,812,0.965517,495.5,40.3113
186,164,53,59,3127,0.898305,2145,79.3095
192,214,10,7,70,1.42857,44,12.2066
183,212,4,3,12,1.33333,6,5
2,212,25,28,700,0.892857,528,37.5366
190,165,49,56,2744,0.875,1979,74.411
10,236,9,4,36,2.25,23,9.84886
2,231,5,9,45,0.555556,26.5,10.2956
187,215,15,9,135,1.66667,76.5,17.4929
177,215,3,3,9,1,4,4.24264
0,215,24,21,504,1.14286,263.5,31.8904
183,213,3,3,9,1,4,4.24264
189,166,47,53,2491,0.886792,1840.5,70.8378
3,232,4,5,20,0.8,11,6.40312
0,218,23,22,506,1.04545,282.5,31.8277
183,215,20,9,180,2.22222,97,21.9317
187,166,50,51,2550,0.980392,1807,71.4213
3,237,3,3,9,1,4,4.24264
0,221,22,19,418,1.15789,219.5,29.0689
186,215,17,10,170,1.7,101.5,19.7231
184,166,52,53,2756,0.981132,1838,74.2496
8,230,13,10,130,1.3,94.5,16.4012
0,224,8,6,48,1.33333,32,10
190,216,13,8,104,1.625,77,15.2643
209,167,27,57,1539,0.473684,742,63.0714
181,167,39,52,2028,0.75,652,65
8,234,12,6,72,2,44.5,13.4164
0,228,7,8,56,0.875,36.5,10.6301
196,217,7,7,49,1,28.5,9.89949
175,180,36,42,1512,0.857143,664,55.3173
207,168,9,10,90,0.9,41,13.4536
208,167,27,60,1620,0.45,750.5,65.7951
12,238,3,2,6,1.5,2,3.60555
0,228,6,7,42,0.857143,25.5,9.21954
173,167,61,58,3538,1.05172,2093.5,84.1724
0,235,8,5,40,1.6,27,9.43398
170,165,63,62,3906,1.01613,2282,88.3912
165,166,67,59,3953,1.13559,2385.5,89.2749
150,221,3,3,9,1,4,4.24264
